created_at,rows_in_batch,flagged,flagged_pct
2026-07-20T03:41:54.386902+00:00,1,0,0.0
2026-04-24T06:30:14.55195+00:00,1,0,0.0
2026-05-23T02:04:09.878087+00:00,1,0,0.0
2026-08-13T02:27:13.668182+00:00,1,0,0.0
2026-08-07T02:54:52.006328+00:00,1,0,0.0
2026-04-24T06:31:04.070142+00:00,1,0,0.0
2026-08-13T02:29:17.561381+00:00,1,0,0.0
2026-06-15T02:45:03.174493+00:00,1,0,0.0
2026-07-25T03:17:25.675277+00:00,1,0,0.0
2026-05-08T02:05:59.53167+00:00,1,0,0.0
2026-07-07T03:58:01.867022+00:00,1,0,0.0
2026-07-26T03:31:35.185542+00:00,1,0,0.0
2026-07-09T03:50:26.612066+00:00,1,0,0.0
2026-05-06T01:52:07.642329+00:00,1,0,0.0
2026-04-30T01:57:46.87522+00:00,1,0,0.0
2026-08-15T01:36:30.027984+00:00,1,0,0.0
2026-05-04T01:54:19.397919+00:00,1,1,100.0
2026-06-19T02:54:45.803463+00:00,1,0,0.0
2026-08-12T02:27:38.306171+00:00,1,0,0.0
2026-06-05T02:16:15.125573+00:00,1,0,0.0
2026-05-20T02:11:57.687747+00:00,1,0,0.0
2026-06-18T02:39:08.123229+00:00,1,0,0.0
2026-08-13T02:25:42.983563+00:00,1,0,0.0
2026-08-17T01:40:14.361041+00:00,1,0,0.0
2026-06-07T02:34:14.456848+00:00,1,0,0.0
2026-04-26T06:30:51.052879+00:00,1,0,0.0
2026-05-07T01:56:48.994658+00:00,1,0,0.0
2026-08-07T02:56:01.022542+00:00,1,0,0.0
2026-06-22T02:43:57.930928+00:00,1,0,0.0
2026-06-30T04:07:36.2766+00:00,1,0,0.0
2026-04-22T03:25:36.465547+00:00,1,0,0.0
2026-05-18T02:13:28.789461+00:00,1,0,0.0
2026-05-10T01:55:20.860044+00:00,1,0,0.0
2026-05-13T02:08:38.978624+00:00,1,0,0.0
2026-08-12T02:24:08.390145+00:00,1,0,0.0
2026-04-22T03:27:21.328286+00:00,1,0,0.0
2026-06-20T02:16:14.028192+00:00,1,0,0.0
2026-04-22T03:24:23.96384+00:00,1,0,0.0
2026-04-26T06:30:28.990053+00:00,1,1,100.0
2026-07-15T02:53:01.530543+00:00,1,0,0.0
2026-05-12T02:00:52.644718+00:00,1,0,0.0
2026-07-24T03:21:15.430709+00:00,1,0,0.0
2026-05-23T02:03:34.418332+00:00,1,0,0.0
2026-08-07T02:54:44.467672+00:00,1,0,0.0
2026-07-10T03:53:05.117646+00:00,1,0,0.0
2026-05-15T02:08:35.620371+00:00,1,0,0.0
2026-06-08T02:38:02.149935+00:00,1,0,0.0
2026-05-01T02:00:26.131531+00:00,1,0,0.0
2026-07-07T03:57:07.336247+00:00,1,0,0.0
2026-04-26T06:33:02.409049+00:00,1,0,0.0
2026-08-04T03:14:08.493535+00:00,1,0,0.0
2026-07-31T03:30:36.887874+00:00,1,0,0.0
2026-05-02T01:49:33.455599+00:00,1,0,0.0
2026-04-22T03:27:04.533395+00:00,1,0,0.0
2026-08-04T03:14:15.010491+00:00,1,0,0.0
2026-07-16T03:14:39.260016+00:00,1,0,0.0
2026-08-13T02:30:42.046983+00:00,1,0,0.0
2026-05-19T02:12:44.480066+00:00,1,0,0.0
2026-07-09T03:50:45.354358+00:00,1,1,100.0
2026-07-04T03:42:08.2113+00:00,1,0,0.0
2026-04-22T03:24:02.262854+00:00,1,0,0.0
2026-07-29T03:15:23.158523+00:00,1,0,0.0
2026-07-21T03:21:15.446336+00:00,1,0,0.0
2026-06-10T02:17:18.945044+00:00,1,0,0.0
2026-05-14T02:12:20.067254+00:00,1,0,0.0
2026-05-28T02:01:16.813074+00:00,1,0,0.0
2026-07-10T03:52:40.848974+00:00,1,0,0.0
2026-06-14T02:37:20.775889+00:00,1,0,0.0
2026-06-10T02:15:18.35226+00:00,1,0,0.0
2026-06-27T03:59:18.089236+00:00,1,0,0.0
2026-07-09T03:50:39.486423+00:00,1,0,0.0
2026-04-29T01:59:35.614171+00:00,1,1,100.0
2026-06-06T02:06:50.143462+00:00,1,0,0.0
2026-06-03T02:45:32.17921+00:00,1,0,0.0
2026-07-19T03:25:35.798683+00:00,1,1,100.0
2026-05-18T02:14:53.945724+00:00,1,0,0.0
2026-07-25T03:17:22.536404+00:00,1,0,0.0
2026-05-17T02:02:41.545217+00:00,1,0,0.0
2026-07-14T02:55:45.77415+00:00,1,0,0.0
2026-04-22T06:25:26.47985+00:00,1,0,0.0
2026-06-16T02:45:31.595739+00:00,1,1,100.0
2026-05-27T02:17:13.183438+00:00,1,0,0.0
2026-08-02T03:29:28.291298+00:00,1,0,0.0
2026-08-12T02:27:18.934769+00:00,1,0,0.0
2026-08-14T02:24:26.914995+00:00,1,0,0.0
2026-05-18T02:14:50.731876+00:00,1,0,0.0
2026-08-07T02:59:16.452616+00:00,1,0,0.0
2026-04-24T06:31:22.753303+00:00,1,0,0.0
2026-07-19T03:26:22.547564+00:00,1,0,0.0
2026-08-07T02:57:28.584001+00:00,1,0,0.0
2026-04-22T03:27:47.149616+00:00,1,0,0.0
2026-07-20T03:40:31.0466+00:00,1,0,0.0
2026-05-22T02:14:46.132356+00:00,1,1,100.0
2026-05-05T01:53:31.749098+00:00,1,0,0.0
2026-05-07T01:57:11.859184+00:00,1,0,0.0
2026-08-12T02:25:28.471967+00:00,1,0,0.0
2026-08-12T02:25:35.223472+00:00,1,0,0.0
2026-05-08T02:01:46.1613+00:00,1,0,0.0
2026-04-22T03:26:06.466812+00:00,1,0,0.0
2026-05-01T02:00:32.385638+00:00,1,0,0.0
2026-05-19T02:14:36.702532+00:00,1,0,0.0
2026-04-28T07:58:28.029447+00:00,1,0,0.0
2026-06-29T04:28:22.877345+00:00,1,0,0.0
2026-08-12T02:28:22.509854+00:00,1,0,0.0
2026-07-22T03:19:50.131893+00:00,1,0,0.0
2026-06-12T02:33:49.708996+00:00,1,0,0.0
2026-07-30T02:48:12.794527+00:00,1,0,0.0
2026-05-16T02:00:30.351254+00:00,1,0,0.0
2026-04-30T01:58:33.468473+00:00,1,0,0.0
2026-08-04T03:15:27.292021+00:00,1,0,0.0
2026-05-15T02:07:02.472216+00:00,1,0,0.0
2026-05-17T02:01:59.92691+00:00,1,0,0.0
2026-08-02T03:30:40.944122+00:00,1,0,0.0
2026-05-31T02:29:28.396164+00:00,1,0,0.0
2026-07-05T03:59:38.756714+00:00,1,0,0.0
2026-05-03T01:52:31.009599+00:00,1,0,0.0
2026-07-21T03:21:05.74965+00:00,1,0,0.0
2026-06-06T02:07:54.36202+00:00,1,0,0.0
2026-08-16T01:43:38.01427+00:00,1,0,0.0
2026-04-29T01:59:39.056107+00:00,1,0,0.0
2026-06-10T02:16:26.427871+00:00,1,0,0.0
2026-08-14T02:24:20.306919+00:00,1,0,0.0
2026-07-16T03:14:36.326491+00:00,1,0,0.0
2026-06-22T03:27:22.015734+00:00,1,0,0.0
2026-06-15T02:41:59.316336+00:00,1,0,0.0
2026-06-05T02:15:49.255956+00:00,1,0,0.0
2026-08-07T02:58:01.365278+00:00,1,0,0.0
2026-05-09T01:56:44.573278+00:00,1,0,0.0
2026-04-30T01:57:22.14706+00:00,1,0,0.0
2026-07-21T03:20:43.244074+00:00,1,0,0.0
2026-06-27T04:00:21.149154+00:00,1,0,0.0
2026-05-11T02:06:59.698501+00:00,1,0,0.0
2026-07-21T03:21:19.311978+00:00,1,0,0.0
2026-06-02T02:38:03.078812+00:00,1,0,0.0
2026-06-01T02:39:43.889081+00:00,1,0,0.0
2026-04-23T06:28:39.523607+00:00,1,0,0.0
2026-08-04T03:15:40.858579+00:00,1,0,0.0
2026-08-18T01:35:40.811906+00:00,1,0,0.0
2026-06-12T02:34:48.990302+00:00,1,0,0.0
2026-06-20T02:16:00.976366+00:00,1,0,0.0
2026-05-28T02:03:30.525761+00:00,1,0,0.0
2026-05-21T02:14:12.400295+00:00,1,0,0.0
2026-07-11T03:19:03.78764+00:00,1,0,0.0
2026-07-30T02:48:19.268467+00:00,1,0,0.0
2026-07-12T03:30:09.438403+00:00,1,0,0.0
2026-05-07T01:56:18.788589+00:00,1,0,0.0
2026-06-03T02:45:35.298356+00:00,1,0,0.0
2026-06-26T04:15:02.548083+00:00,1,0,0.0
2026-04-27T07:58:05.29997+00:00,1,0,0.0
2026-08-12T02:28:28.863279+00:00,1,0,0.0
2026-04-22T03:24:30.41915+00:00,1,0,0.0
2026-05-18T02:13:11.430212+00:00,1,1,100.0
2026-06-04T02:40:57.074374+00:00,1,0,0.0
2026-04-26T06:31:27.158522+00:00,1,0,0.0
2026-07-04T03:41:09.073172+00:00,1,0,0.0
2026-07-04T03:42:00.707204+00:00,1,0,0.0
2026-06-01T02:40:36.920738+00:00,1,0,0.0
2026-05-19T02:12:38.427727+00:00,1,0,0.0
2026-05-14T02:12:13.772546+00:00,1,0,0.0
2026-05-06T01:52:50.304419+00:00,1,0,0.0
2026-07-27T03:39:01.407735+00:00,1,0,0.0
2026-07-01T04:24:50.449901+00:00,1,0,0.0
2026-06-21T02:40:35.355585+00:00,1,0,0.0
2026-07-03T03:49:35.798591+00:00,1,0,0.0
2026-07-30T02:48:02.608202+00:00,1,0,0.0
2026-08-07T02:58:29.945714+00:00,1,0,0.0
2026-05-05T01:53:35.001095+00:00,1,0,0.0
2026-07-10T03:52:59.041849+00:00,1,0,0.0
2026-06-26T04:14:03.286977+00:00,1,0,0.0
2026-05-01T02:00:38.153466+00:00,1,0,0.0
2026-07-28T02:55:45.039237+00:00,1,0,0.0
2026-05-10T01:55:40.265344+00:00,1,0,0.0
2026-06-16T02:45:54.193729+00:00,1,0,0.0
2026-07-02T04:03:50.217243+00:00,1,0,0.0
2026-08-15T01:36:57.843509+00:00,1,0,0.0
2026-06-05T02:15:56.333757+00:00,1,0,0.0
2026-05-29T02:07:36.607496+00:00,1,0,0.0
2026-07-09T03:51:42.128498+00:00,1,0,0.0
2026-05-30T02:02:20.06252+00:00,1,0,0.0
2026-06-02T02:37:40.161195+00:00,1,0,0.0
2026-05-12T02:01:12.451615+00:00,1,0,0.0
2026-08-02T03:29:47.705197+00:00,1,0,0.0
2026-05-01T01:59:50.225382+00:00,1,0,0.0
2026-06-22T03:27:50.08533+00:00,1,0,0.0
2026-04-27T08:00:44.982184+00:00,1,0,0.0
2026-08-14T02:24:49.2296+00:00,1,0,0.0
2026-06-21T02:40:48.850515+00:00,1,0,0.0
2026-06-29T04:29:21.824192+00:00,1,0,0.0
2026-08-18T01:37:11.975516+00:00,1,0,0.0
2026-06-27T03:58:59.323425+00:00,1,0,0.0
2026-07-04T03:41:30.624438+00:00,1,0,0.0
2026-05-30T02:03:06.200375+00:00,1,0,0.0
2026-05-18T02:14:22.451862+00:00,1,1,100.0
2026-08-02T03:31:00.302774+00:00,1,0,0.0
2026-05-15T02:06:59.577751+00:00,1,0,0.0
2026-08-09T02:06:39.007885+00:00,1,0,0.0
2026-04-28T07:56:57.075316+00:00,1,0,0.0
2026-05-23T02:01:22.253113+00:00,1,0,0.0
2026-06-12T02:33:42.884075+00:00,1,0,0.0
2026-07-01T04:25:30.990708+00:00,1,0,0.0
2026-08-12T02:24:59.708966+00:00,1,0,0.0
2026-05-03T01:52:58.815466+00:00,1,0,0.0
2026-08-12T02:24:17.602017+00:00,1,0,0.0
2026-05-02T01:48:29.528817+00:00,1,0,0.0
2026-05-28T02:00:53.432211+00:00,1,0,0.0
2026-06-27T03:59:21.683165+00:00,1,0,0.0
2026-05-29T02:08:00.91974+00:00,1,0,0.0
2026-07-10T03:52:16.028843+00:00,1,0,0.0
2026-07-22T03:19:59.514424+00:00,1,0,0.0
2026-06-23T04:04:19.040551+00:00,1,0,0.0
2026-07-14T02:55:29.003543+00:00,1,0,0.0
2026-06-21T02:41:17.094315+00:00,1,0,0.0
2026-08-14T02:24:23.6416+00:00,1,0,0.0
2026-07-02T04:03:17.642278+00:00,1,0,0.0
2026-06-21T02:42:07.312251+00:00,1,1,100.0
2026-04-22T06:24:11.824315+00:00,1,0,0.0
2026-06-14T02:37:26.625816+00:00,1,0,0.0
2026-07-28T02:56:14.574636+00:00,1,0,0.0
2026-05-19T02:13:14.498328+00:00,1,0,0.0
2026-05-17T02:00:56.95911+00:00,1,0,0.0
2026-08-14T02:23:27.826373+00:00,1,0,0.0
2026-05-06T01:52:11.62019+00:00,1,0,0.0
2026-07-24T03:19:06.902076+00:00,1,0,0.0
2026-05-07T01:55:57.970191+00:00,1,0,0.0
2026-05-30T02:02:48.762026+00:00,1,0,0.0
2026-05-04T01:52:31.613852+00:00,1,0,0.0
2026-04-24T06:30:37.109314+00:00,1,0,0.0
2026-04-22T03:28:12.738573+00:00,1,0,0.0
2026-04-25T06:08:20.280134+00:00,1,0,0.0
2026-08-02T03:30:53.886044+00:00,1,0,0.0
2026-07-26T03:32:19.657493+00:00,1,0,0.0
2026-04-24T06:30:11.514497+00:00,1,0,0.0
2026-05-22T02:13:50.193372+00:00,1,0,0.0
2026-04-27T08:01:45.365036+00:00,1,0,0.0
2026-07-11T03:18:35.510776+00:00,1,0,0.0
2026-08-12T02:24:11.447854+00:00,1,0,0.0
2026-05-07T01:56:22.007304+00:00,1,0,0.0
2026-06-03T02:47:18.29351+00:00,1,0,0.0
2026-05-23T02:03:31.194815+00:00,1,0,0.0
2026-06-07T02:35:45.409704+00:00,1,0,0.0
2026-08-10T02:11:29.691342+00:00,1,0,0.0
2026-07-16T03:14:17.544897+00:00,1,0,0.0
2026-05-01T02:02:03.870788+00:00,1,0,0.0
2026-06-14T02:37:56.169701+00:00,1,0,0.0
2026-05-13T02:07:38.030302+00:00,1,0,0.0
2026-05-20T02:12:40.511828+00:00,1,0,0.0
2026-08-17T01:41:02.974337+00:00,1,0,0.0
2026-04-29T01:58:35.760076+00:00,1,0,0.0
2026-04-22T03:27:08.225608+00:00,1,0,0.0
2026-06-28T04:22:38.150698+00:00,1,0,0.0
2026-04-23T06:29:35.461758+00:00,1,1,100.0
2026-07-02T04:03:57.418239+00:00,1,0,0.0
2026-06-12T02:33:04.26771+00:00,1,0,0.0
2026-06-10T02:16:42.694039+00:00,1,0,0.0
2026-05-17T02:00:40.068149+00:00,1,0,0.0
2026-05-02T01:50:21.807544+00:00,1,0,0.0
2026-05-01T02:01:48.320188+00:00,1,0,0.0
2026-08-11T02:07:13.18459+00:00,1,0,0.0
2026-07-10T03:52:44.681666+00:00,1,0,0.0
2026-06-29T04:28:39.643883+00:00,1,0,0.0
2026-04-28T07:57:00.172864+00:00,1,0,0.0
2026-06-20T02:15:27.58165+00:00,1,0,0.0
2026-08-04T03:14:05.27744+00:00,1,0,0.0
2026-04-24T06:30:53.194356+00:00,1,0,0.0
2026-07-01T04:24:09.95428+00:00,1,0,0.0
2026-04-28T07:57:15.539546+00:00,1,0,0.0
2026-08-06T03:14:04.450458+00:00,1,0,0.0
2026-07-05T03:59:44.962589+00:00,1,0,0.0
2026-05-13T02:07:08.732438+00:00,1,0,0.0
2026-04-22T03:25:14.552988+00:00,1,0,0.0
2026-08-07T02:59:13.324384+00:00,1,0,0.0
2026-05-14T02:09:56.961343+00:00,1,0,0.0
2026-05-27T02:16:52.198859+00:00,1,1,100.0
2026-05-09T01:56:11.817026+00:00,1,0,0.0
2026-07-04T03:42:41.879227+00:00,1,0,0.0
2026-06-22T02:44:55.073926+00:00,1,0,0.0
2026-04-28T07:56:53.822247+00:00,1,0,0.0
2026-06-22T03:26:01.559805+00:00,1,0,0.0
2026-08-13T02:27:04.266636+00:00,1,0,0.0
2026-05-15T02:07:38.186914+00:00,1,0,0.0
2026-04-23T06:31:36.243953+00:00,1,0,0.0
2026-06-21T02:42:17.061131+00:00,1,0,0.0
2026-05-26T02:08:50.608297+00:00,1,0,0.0
2026-07-11T03:18:42.177519+00:00,1,0,0.0
2026-05-14T02:11:47.587547+00:00,1,0,0.0
2026-05-18T02:13:24.120241+00:00,1,0,0.0
2026-08-04T03:15:33.893379+00:00,1,0,0.0
2026-05-28T02:02:46.645428+00:00,1,0,0.0
2026-06-17T02:41:12.99332+00:00,1,0,0.0
2026-06-21T02:41:04.041148+00:00,1,0,0.0
2026-08-06T03:13:37.617708+00:00,1,0,0.0
2026-06-23T04:02:48.068967+00:00,1,1,100.0
2026-07-11T03:18:12.760281+00:00,1,0,0.0
2026-06-01T02:39:34.130417+00:00,1,0,0.0
2026-08-09T02:06:35.679642+00:00,1,0,0.0
2026-06-15T02:43:17.642126+00:00,1,0,0.0
2026-08-07T02:58:26.658026+00:00,1,0,0.0
2026-06-05T02:15:39.297613+00:00,1,0,0.0
2026-08-13T02:26:35.170474+00:00,1,0,0.0
2026-06-24T04:06:57.221675+00:00,1,0,0.0
2026-07-07T03:58:04.920539+00:00,1,0,0.0
2026-06-15T02:43:41.884589+00:00,1,0,0.0
2026-06-01T02:39:06.188591+00:00,1,1,100.0
2026-05-30T02:01:53.983105+00:00,1,0,0.0
2026-06-28T04:23:19.561336+00:00,1,0,0.0
2026-06-15T02:44:49.559239+00:00,1,0,0.0
2026-04-29T02:00:59.113899+00:00,1,1,100.0
2026-05-14T02:08:55.343147+00:00,1,0,0.0
2026-07-26T03:32:46.692841+00:00,1,0,0.0
2026-06-30T04:09:19.000938+00:00,1,0,0.0
2026-05-04T01:52:28.442404+00:00,1,0,0.0
2026-06-22T02:43:39.515847+00:00,1,0,0.0
2026-05-13T02:07:31.799707+00:00,1,0,0.0
2026-05-06T01:52:24.530765+00:00,1,0,0.0
2026-06-11T02:38:46.84874+00:00,1,0,0.0
2026-04-28T07:58:53.049236+00:00,1,0,0.0
2026-07-07T03:57:58.287301+00:00,1,0,0.0
2026-08-12T02:29:14.857871+00:00,1,0,0.0
2026-08-05T02:57:03.975446+00:00,1,0,0.0
2026-05-23T02:03:11.29669+00:00,1,0,0.0
2026-06-16T02:46:42.281074+00:00,1,0,0.0
2026-07-30T02:48:46.164095+00:00,1,0,0.0
2026-06-04T02:39:41.290859+00:00,1,0,0.0
2026-06-22T02:44:48.846109+00:00,1,0,0.0
2026-04-26T06:30:47.805475+00:00,1,0,0.0
2026-08-12T02:27:49.907109+00:00,1,0,0.0
2026-06-15T02:44:52.798282+00:00,1,0,0.0
2026-04-26T06:31:35.08221+00:00,1,0,0.0
2026-07-20T03:41:11.048607+00:00,1,0,0.0
2026-06-15T02:44:01.999955+00:00,1,0,0.0
2026-05-21T02:13:53.403297+00:00,1,0,0.0
2026-05-06T01:51:47.325036+00:00,1,0,0.0
2026-05-14T02:12:10.328854+00:00,1,0,0.0
2026-04-28T07:57:40.689707+00:00,1,0,0.0
2026-04-30T01:59:49.940064+00:00,1,0,0.0
2026-05-29T02:07:33.814706+00:00,1,0,0.0
2026-04-22T06:24:24.863439+00:00,1,0,0.0
2026-05-15T02:07:28.878356+00:00,1,0,0.0
2026-05-28T02:02:26.553908+00:00,1,0,0.0
2026-07-12T03:29:53.742241+00:00,1,0,0.0
2026-05-16T02:00:11.431306+00:00,1,0,0.0
2026-04-29T01:58:58.07662+00:00,1,0,0.0
2026-06-24T04:06:33.736529+00:00,1,0,0.0
2026-06-19T02:54:55.516845+00:00,1,0,0.0
2026-05-14T02:10:52.707949+00:00,1,0,0.0
2026-06-15T02:44:08.382174+00:00,1,0,0.0
2026-04-24T06:32:25.944188+00:00,1,0,0.0
2026-05-04T01:53:46.182536+00:00,1,0,0.0
2026-05-05T01:53:18.6396+00:00,1,0,0.0
2026-08-08T01:59:50.722547+00:00,1,0,0.0
2026-08-08T01:59:04.038925+00:00,1,0,0.0
2026-08-09T02:07:13.853701+00:00,1,0,0.0
2026-06-30T04:07:39.636082+00:00,1,0,0.0
2026-05-21T02:13:20.213629+00:00,1,0,0.0
2026-05-08T02:05:28.04415+00:00,1,0,0.0
2026-07-16T03:15:32.845687+00:00,1,0,0.0
2026-06-14T02:39:20.805421+00:00,1,0,0.0
2026-05-31T02:30:39.045891+00:00,1,0,0.0
2026-06-03T02:45:44.276161+00:00,1,1,100.0
2026-04-26T06:31:20.733118+00:00,1,0,0.0
2026-04-26T06:31:01.218428+00:00,1,0,0.0
2026-06-26T04:14:00.044146+00:00,1,0,0.0
2026-04-28T07:59:27.377643+00:00,1,0,0.0
2026-08-05T02:55:17.14153+00:00,1,0,0.0
2026-04-24T06:32:14.69746+00:00,1,0,0.0
2026-06-15T02:42:19.498095+00:00,1,0,0.0
2026-05-30T02:02:26.482544+00:00,1,0,0.0
2026-07-16T03:13:56.837893+00:00,1,0,0.0
2026-07-07T03:56:50.596629+00:00,1,0,0.0
2026-05-10T01:55:30.826787+00:00,1,0,0.0
2026-08-12T02:27:55.843106+00:00,1,0,0.0
2026-05-10T01:55:03.517959+00:00,1,0,0.0
2026-04-30T01:59:56.226556+00:00,1,0,0.0
2026-08-14T02:23:21.82998+00:00,1,0,0.0
2026-06-17T02:41:19.495496+00:00,1,0,0.0
2026-05-18T02:13:01.735324+00:00,1,0,0.0
2026-08-14T02:25:35.1113+00:00,1,0,0.0
2026-06-22T02:44:18.220352+00:00,1,0,0.0
2026-06-06T02:07:44.813897+00:00,1,0,0.0
2026-06-06T02:06:40.403867+00:00,1,0,0.0
2026-08-12T02:24:42.732025+00:00,1,0,0.0
2026-05-20T02:11:32.462563+00:00,1,0,0.0
2026-08-05T02:55:06.97248+00:00,1,0,0.0
2026-04-30T01:58:53.10319+00:00,1,0,0.0
2026-05-02T01:48:26.518208+00:00,1,0,0.0
2026-04-26T06:30:35.29428+00:00,1,0,0.0
2026-07-14T02:54:23.334819+00:00,1,0,0.0
2026-05-28T02:00:43.846017+00:00,1,0,0.0
2026-08-12T02:27:21.878629+00:00,1,0,0.0
2026-05-18T02:12:57.862833+00:00,1,0,0.0
2026-04-28T07:59:11.834095+00:00,1,0,0.0
2026-06-30T04:07:43.004865+00:00,1,0,0.0
2026-07-10T03:53:07.82301+00:00,1,0,0.0
2026-05-07T01:57:45.346393+00:00,1,0,0.0
2026-08-13T02:28:51.939374+00:00,1,0,0.0
2026-05-18T02:12:51.299059+00:00,1,1,100.0
2026-06-04T02:40:38.879191+00:00,1,0,0.0
2026-05-02T01:49:05.514992+00:00,1,0,0.0
2026-07-13T03:32:22.388245+00:00,1,0,0.0
2026-05-11T02:07:15.620188+00:00,1,0,0.0
2026-07-28T02:56:39.610293+00:00,1,0,0.0
2026-08-07T02:55:07.556267+00:00,1,0,0.0
2026-08-04T03:14:31.743141+00:00,1,0,0.0
2026-04-22T03:26:45.57717+00:00,1,0,0.0
2026-07-11T03:18:38.714316+00:00,1,0,0.0
2026-06-03T02:46:40.448237+00:00,1,0,0.0
2026-08-05T02:55:59.521946+00:00,1,0,0.0
2026-05-08T02:05:18.984416+00:00,1,0,0.0
2026-05-09T01:55:32.297414+00:00,1,0,0.0
2026-06-28T04:21:43.603059+00:00,1,0,0.0
2026-08-13T02:30:06.619095+00:00,1,0,0.0
2026-05-21T02:14:20.698986+00:00,1,0,0.0
2026-05-22T02:14:52.45471+00:00,1,0,0.0
2026-04-23T06:29:21.85304+00:00,1,0,0.0
2026-05-01T02:01:33.349777+00:00,1,0,0.0
2026-04-23T06:31:01.359747+00:00,1,0,0.0
2026-08-07T02:59:23.483615+00:00,1,0,0.0
2026-05-13T02:07:02.23964+00:00,1,0,0.0
2026-08-07T02:57:19.45926+00:00,1,0,0.0
2026-07-13T03:32:35.469447+00:00,1,0,0.0
2026-05-26T02:10:03.789613+00:00,1,0,0.0
2026-06-08T02:37:59.156018+00:00,1,0,0.0
2026-04-27T07:59:34.395927+00:00,1,0,0.0
2026-08-04T03:15:02.204209+00:00,1,0,0.0
2026-08-09T02:06:25.854434+00:00,1,0,0.0
2026-06-26T04:14:36.943299+00:00,1,1,100.0
2026-07-26T03:31:59.900412+00:00,1,0,0.0
2026-06-23T04:04:12.568509+00:00,1,0,0.0
2026-05-28T02:02:07.122589+00:00,1,0,0.0
2026-08-12T02:24:45.498285+00:00,1,0,0.0
2026-07-24T03:19:52.360577+00:00,1,0,0.0
2026-07-22T03:20:06.171989+00:00,1,0,0.0
2026-07-05T04:01:11.374449+00:00,1,0,0.0
2026-05-07T01:57:37.585695+00:00,1,0,0.0
2026-07-08T03:22:58.563671+00:00,1,0,0.0
2026-08-11T02:07:09.780273+00:00,1,0,0.0
2026-05-23T02:03:50.592677+00:00,1,0,0.0
2026-06-22T03:23:16.979712+00:00,1,0,0.0
2026-07-03T03:49:59.552387+00:00,1,1,100.0
2026-05-27T02:16:32.448828+00:00,1,0,0.0
2026-05-20T02:11:29.212672+00:00,1,0,0.0
2026-05-13T02:07:41.294774+00:00,1,0,0.0
2026-05-05T01:52:53.981121+00:00,1,0,0.0
2026-04-22T03:24:27.228105+00:00,1,0,0.0
2026-06-17T02:42:30.24045+00:00,1,0,0.0
2026-06-01T02:39:02.895037+00:00,1,0,0.0
2026-06-29T04:27:53.580075+00:00,1,0,0.0
2026-07-16T03:15:26.407933+00:00,1,0,0.0
2026-06-01T02:40:40.621745+00:00,1,0,0.0
2026-06-11T02:37:30.182254+00:00,1,0,0.0
2026-05-26T02:09:33.269366+00:00,1,0,0.0
2026-04-22T03:24:33.377976+00:00,1,0,0.0
2026-04-22T06:27:44.367598+00:00,1,0,0.0
2026-05-26T02:09:06.992815+00:00,1,0,0.0
2026-07-29T03:14:40.96166+00:00,1,0,0.0
2026-07-27T03:39:04.627967+00:00,1,0,0.0
2026-04-22T06:26:36.665995+00:00,1,0,0.0
2026-06-21T02:42:22.767339+00:00,1,0,0.0
2026-08-15T01:35:45.332343+00:00,1,0,0.0
2026-05-18T02:13:41.845853+00:00,1,0,0.0
2026-05-23T02:02:58.438043+00:00,1,0,0.0
2026-06-17T02:42:37.482042+00:00,1,0,0.0
2026-07-28T02:57:08.381433+00:00,1,0,0.0
2026-05-05T01:53:03.022077+00:00,1,1,100.0
2026-08-18T01:35:29.526289+00:00,1,0,0.0
2026-04-26T06:32:56.432754+00:00,1,0,0.0
2026-08-05T02:56:56.94082+00:00,1,0,0.0
2026-08-12T02:28:31.900545+00:00,1,0,0.0
2026-05-16T01:59:17.388835+00:00,1,0,0.0
2026-06-01T02:40:27.148848+00:00,1,0,0.0
2026-07-29T03:15:10.648921+00:00,1,0,0.0
2026-06-03T02:46:54.968266+00:00,1,0,0.0
2026-04-29T01:59:23.004673+00:00,1,0,0.0
2026-06-25T04:06:07.264495+00:00,1,0,0.0
2026-07-26T03:32:37.749833+00:00,1,0,0.0
2026-04-23T06:31:25.374933+00:00,1,0,0.0
2026-06-16T02:46:07.403167+00:00,1,0,0.0
2026-07-24T03:19:00.180744+00:00,1,0,0.0
2026-05-17T02:02:32.113398+00:00,1,0,0.0
2026-04-22T03:27:53.473671+00:00,1,0,0.0
2026-05-11T02:06:29.447132+00:00,1,0,0.0
2026-04-26T06:31:38.274809+00:00,1,0,0.0
2026-05-08T02:02:24.770115+00:00,1,0,0.0
2026-08-07T02:54:10.392187+00:00,1,0,0.0
2026-06-12T02:32:58.59471+00:00,1,0,0.0
2026-06-13T02:15:26.125465+00:00,1,0,0.0
2026-07-22T03:19:25.575093+00:00,1,0,0.0
2026-04-26T06:31:14.431165+00:00,1,0,0.0
2026-05-21T02:14:09.294173+00:00,1,0,0.0
2026-05-02T01:48:36.456711+00:00,1,0,0.0
2026-06-08T02:38:09.706701+00:00,1,0,0.0
2026-08-12T02:25:58.552242+00:00,1,0,0.0
2026-06-12T02:34:37.062331+00:00,1,0,0.0
2026-04-28T08:00:06.231719+00:00,1,0,0.0
2026-05-30T02:02:45.561069+00:00,1,0,0.0
2026-06-13T02:14:23.87595+00:00,1,0,0.0
2026-05-10T01:55:27.354882+00:00,1,0,0.0
2026-07-24T03:19:32.844538+00:00,1,0,0.0
2026-06-11T02:38:50.127888+00:00,1,0,0.0
