shared_count,normalized_opening,id,name,primary_industry,created_at,requirements
14,bachelor s degree computer science related field preferred,e0851e23-f7f1-4b1f-aad9-c29f8d9644d8,Cybersecurity Engineer,Cybersecurity,2026-04-22T02:52:34.05043+00:00,"A bachelor's degree in computer science or related field is preferred; industry certifications like CompTIA Security+, CEH, or CISSP are often required or strongly recommended."
14,bachelor s degree computer science related field preferred,f991ed82-2925-493e-8ca3-1598a11fe818,Quality Assurance Tester,Gaming & Esports,2026-04-22T02:52:34.465719+00:00,"Bachelor's degree in computer science or related field preferred; certifications such as ISTQB, CSTE, or CompTIA Security+ are beneficial but not always required."
13,bachelor s degree chemistry chemical engineering cosmetic science,0053ee65-e2ab-4286-858a-75373957aab7,Skincare Formulation Chemist,Fashion & Beauty,2026-04-29T01:59:04.103263+00:00,"A bachelor's degree in chemistry, chemical engineering, or cosmetic science is typically required; some positions prefer or require a master's degree and knowledge of skincare ingredients and formulation techniques."
13,bachelor s degree chemistry chemical engineering cosmetic science,0578df26-0140-409e-a3e1-7b00f86d2dd0,Cosmetics Formulation Scientist,Fashion & Beauty,2026-06-19T02:54:29.118233+00:00,"A bachelor's degree in chemistry, chemical engineering, or cosmetic science is typically required, along with knowledge of regulatory compliance (FDA, EU regulations) and formulation software."
13,bachelor s degree chemistry chemical engineering cosmetic science,21ec5bae-2e5f-4105-990c-f7562bb070fe,Skincare Chemist,Fashion & Beauty,2026-06-25T04:06:58.02771+00:00,"Bachelor's degree in Chemistry, Chemical Engineering, or Cosmetic Science required; many positions prefer internship experience in product development or cosmetic formulation."
13,bachelor s degree chemistry chemical engineering cosmetic science,621b28df-cffc-45f5-9928-8a17de4013f0,Beauty Product Developer,Fashion & Beauty,2026-04-22T02:52:30.264317+00:00,"A bachelor's degree in chemistry, chemical engineering, or cosmetic science is typically required, often with internship experience in product development labs."
13,bachelor s degree chemistry chemical engineering cosmetic science,82672b82-ac78-4abd-a0cb-58505149d5bc,Cosmetics Formulator,Fashion & Beauty,2026-04-23T06:29:05.280122+00:00,"A bachelor's degree in chemistry, chemical engineering, or cosmetic science is typically required, often followed by internships in product development labs."
13,bachelor s degree chemistry chemical engineering cosmetic science,8fa2326d-2c0b-4a12-82da-68cded82aa71,Beauty Product Development Manager,Fashion & Beauty,2026-06-28T04:22:42.052556+00:00,"Bachelor's degree in chemistry, chemical engineering, or cosmetic science; experience in product development or quality assurance is typically required."
13,bachelor s degree chemistry chemical engineering cosmetic science,a0fb6310-26e7-4f5a-a4ac-afa7cd1a9b4b,Cosmetic Chemist,Fashion & Beauty,2026-04-22T02:52:33.675655+00:00,"Bachelor's degree in chemistry, chemical engineering, or cosmetic science, with knowledge of formulation principles and regulatory compliance such as FDA and EU cosmetic regulations."
13,bachelor s degree chemistry chemical engineering cosmetic science,ae58334b-8cf5-42bb-baf2-2f1aa489c863,Beauty Product Formulator,Fashion & Beauty,2026-04-22T02:52:30.655222+00:00,"Bachelor's degree in chemistry, chemical engineering, or cosmetic science; many positions require internship experience in formulation or quality assurance."
13,bachelor s degree chemistry chemical engineering cosmetic science,ae5a03bf-619b-496b-9aba-439081baebb3,Cosmetic Formulation Scientist,Fashion & Beauty,2026-04-22T02:52:32.905098+00:00,"A bachelor's degree in chemistry, chemical engineering, or cosmetic science is typically required; some companies prefer a master's degree or relevant internship experience in product development."
13,bachelor s degree chemistry chemical engineering cosmetic science,d4a48ecc-cf59-45b9-9ae9-dba56bd654ff,Beauty Product Formulist,Fashion & Beauty,2026-08-07T02:55:40.119777+00:00,"A bachelor's degree in chemistry, chemical engineering, or cosmetic science is typically required, with some positions preferring internship or lab experience."
13,bachelor s degree chemistry chemical engineering cosmetic science,ddde905a-e1db-4dc1-b3ee-41dfe385510a,Skincare Formulation Scientist,Fashion & Beauty,2026-04-24T06:31:00.478174+00:00,"Bachelor's degree in Chemistry, Chemical Engineering, or Cosmetic Science required; many positions prefer or require internship experience in product development or analytical labs."
13,bachelor s degree chemistry chemical engineering cosmetic science,e0f27b55-ca89-402a-958d-44dce095d970,Sunscreen Formulation Specialist,Fashion & Beauty,2026-04-22T02:52:31.660242+00:00,"Bachelor's degree in chemistry, chemical engineering, or cosmetic science is typically required, often with internship experience in product development."
13,bachelor s degree chemistry chemical engineering cosmetic science,ea16092f-acba-4ccc-a3f8-20acf9a2b61e,Beauty Science Researcher,Fashion & Beauty,2026-05-08T02:02:28.119407+00:00,"Bachelor's degree in Chemistry, Chemical Engineering, Cosmetic Science, or related field; many positions prefer or require a Master's degree and knowledge of cosmetic regulations."
13,bachelor s degree accounting finance required cpa certified,10e798cc-3be0-4584-b11d-766ab144a870,Audit Manager,Sports & Fitness,2026-04-22T02:52:31.392704+00:00,Bachelor's degree in accounting or finance required; CPA (Certified Public Accountant) or CIA (Certified Internal Auditor) certification typically needed for manager-level positions.
13,bachelor s degree accounting finance required cpa certified,1f81395d-a4f5-450f-bb5d-3c19b223399d,Corporate Comptroller,Arts & Performance,2026-04-22T02:52:33.295118+00:00,Bachelor's degree in accounting or finance required; CPA (Certified Public Accountant) certification and several years of accounting experience typically needed to reach comptroller level.
13,bachelor s degree accounting finance required cpa certified,378aacfb-eb3e-4c54-b2dd-2f53741ab320,Accounting Manager,Business & Finance,2026-06-10T02:14:51.272149+00:00,Bachelor's degree in accounting or finance required; CPA (Certified Public Accountant) certification typically needed for management roles.
13,bachelor s degree accounting finance required cpa certified,9c719782-c714-413c-9459-ac6fb12309ec,Audit Manager (Big Four),Business & Finance,2026-06-14T02:38:50.030962+00:00,Bachelor's degree in accounting or finance required; CPA (Certified Public Accountant) certification highly preferred or required for advancement.
13,bachelor s degree accounting finance required cpa certified,a9f3ddcb-f96c-46be-8f2b-22f36bf39018,Audit Manager (Big Four Accounting),Business & Finance,2026-08-04T03:13:58.726624+00:00,Bachelor's degree in accounting or finance required; CPA (Certified Public Accountant) certification typically needed within a few years of hire.
13,bachelor s degree accounting finance required cpa certified,b2a55bf4-1dd8-46fa-b134-c4eb7b6cfcbf,Cost Accountant,Arts & Performance,2026-04-22T02:52:33.675655+00:00,"A bachelor's degree in accounting or finance is typically required, with CPA (Certified Public Accountant) certification often needed for advancement."
13,bachelor s degree accounting finance required cpa certified,b8359715-3ff8-4284-a98d-ac3ec4a9536b,Corporate Accounting Manager,Business & Finance,2026-04-22T02:52:33.295118+00:00,A bachelor's degree in accounting or finance is required; the CPA (Certified Public Accountant) certification is standard for advancement into management roles.
13,bachelor s degree accounting finance required cpa certified,bbfe8165-3ed3-4bc8-b408-d72f263f700a,Audit Partner,Cybersecurity,2026-04-22T02:52:33.295118+00:00,Bachelor's degree in accounting or finance required; CPA (Certified Public Accountant) certification and typically 5-10 years of audit experience needed to reach partner level.
13,bachelor s degree accounting finance required cpa certified,cd188c8b-801c-4060-b119-d06140b9fc3a,Auditor,Business & Finance,2026-04-22T02:52:31.845128+00:00,Bachelor's degree in accounting or finance required; CPA (Certified Public Accountant) certification typically needed for advancement.
13,bachelor s degree accounting finance required cpa certified,d8cc5209-f789-4ac9-9a0f-f8e24578c035,Audit Senior,Business & Finance,2026-05-29T02:06:45.180811+00:00,Bachelor's degree in accounting or finance is required; CPA (Certified Public Accountant) certification is typically needed within a few years of hire.
13,bachelor s degree accounting finance required cpa certified,dd29b9e1-d7be-44b7-bec7-ebc26f1b23d9,Accounting Firm Partner,Hospitality & Events,2026-04-22T02:52:29.646164+00:00,Bachelor's degree in accounting or finance required; CPA (Certified Public Accountant) certification and 5-10+ years of accounting experience necessary to reach partner level.
13,bachelor s degree accounting finance required cpa certified,e44f9ca8-58b1-428d-8d2c-c8fb8b6b38bc,Financial Auditor,Business & Finance,2026-07-11T03:18:24.900632+00:00,Bachelor's degree in accounting or finance required; CPA (Certified Public Accountant) or CIA (Certified Internal Auditor) certification typically needed for advancement.
13,bachelor s degree accounting finance required cpa certified,f272c5b8-e515-4ac6-be2c-760b1e91a58d,Financial Audit Manager,Business & Finance,2026-05-21T02:12:41.567189+00:00,Bachelor's degree in accounting or finance required; CPA (Certified Public Accountant) and CIA (Certified Internal Auditor) certifications typically needed for manager-level positions.
12,earn bachelor s degree complete law school 3,00def351-0e8f-406d-af66-42050345c764,Defense Attorney,Social Impact & Nonprofit,2026-04-22T02:52:29.206458+00:00,"Earn a bachelor's degree, complete law school (3 years), and pass your state's bar exam to practice law."
12,earn bachelor s degree complete law school 3,043aabc3-d60c-4ab3-bad1-da2222b34fa1,Copyright Lawyer,Social Impact & Nonprofit,2026-04-22T02:52:33.675655+00:00,"Earn a bachelor's degree, complete law school (3 years), and pass the bar exam in your state; IP law certification or a specialized LLM is advantageous."
12,earn bachelor s degree complete law school 3,133a7fb1-24d5-41b1-bc3a-173217ff22a2,Contract Attorney,Law & Government,2026-04-22T02:52:29.422718+00:00,"Earn a bachelor's degree, complete law school (3 years), and pass the bar exam in your state; some positions may require additional certifications in contract law or mediation."
12,earn bachelor s degree complete law school 3,53f96cab-c978-4010-845b-68ff7e97123d,Immigration Attorney,Social Impact & Nonprofit,2026-04-22T02:52:30.082186+00:00,"You must earn a bachelor's degree, complete law school (3 years), and pass the bar exam in your state; many employers prefer prior immigration law experience or a relevant master's degree."
12,earn bachelor s degree complete law school 3,661a2ad3-a7d0-42bf-b91f-ddba26b49c1c,Intellectual Property Attorney,Law & Government,2026-04-22T02:52:30.264317+00:00,"Earn a bachelor's degree, complete law school (3 years), pass the bar exam in your state, and ideally pursue a specialized LLM in intellectual property or pass the USPTO patent bar exam."
12,earn bachelor s degree complete law school 3,7723d35c-4390-41cf-8500-bd8354a5e420,Corporate Counsel,Law & Government,2026-04-22T02:52:32.680575+00:00,"Earn a bachelor's degree, complete law school (3 years), and pass the bar exam in your state."
12,earn bachelor s degree complete law school 3,8bcd1ff9-7f37-42e2-96d1-b331074d9c72,Performance Rights Lawyer,Arts & Performance,2026-08-09T02:06:57.710097+00:00,"Earn a Bachelor's degree, complete law school (3 years), pass the bar exam, and ideally pursue additional training in entertainment or intellectual property law."
12,earn bachelor s degree complete law school 3,ae3fefd4-9889-4632-b0dc-09733ddd81e9,Real Estate Transaction Attorney,Law & Government,2026-05-30T02:04:04.025582+00:00,"Earn a bachelor's degree, complete law school (3 years), and pass the bar exam in your state to become a licensed attorney."
12,earn bachelor s degree complete law school 3,bc2edeb3-0a52-46a7-8fe9-52ece8003ad4,Housing Rights Attorney,Law & Government,2026-08-10T02:11:26.540747+00:00,"You must earn a bachelor's degree, complete law school (3 years), and pass the bar exam in your state."
12,earn bachelor s degree complete law school 3,be69a788-b3a4-4301-a436-9d188fe03bbd,Patent Litigation Attorney,Law & Government,2026-04-22T02:52:29.646164+00:00,"Earn a bachelor's degree, complete law school (3 years), and pass the bar exam in your state; technical background in engineering or science is highly valued."
12,earn bachelor s degree complete law school 3,e37c4147-4632-4b9d-b54e-697c3c22030c,Land Use Attorney,Law & Government,2026-04-26T06:31:07.981388+00:00,"Earn a bachelor's degree, complete law school (3 years), and pass the bar exam in your state; specialized coursework in land use, zoning, and environmental law is beneficial."
12,earn bachelor s degree complete law school 3,f696694e-03a6-44df-ae88-02a2880d764c,Family Law Attorney,Social Impact & Nonprofit,2026-04-22T02:52:31.20659+00:00,"Earn a bachelor's degree, complete law school (3 years), pass the bar exam in your state, and obtain a license to practice law."
12,bachelor s degree environmental science engineering related field,01a01cd2-d74c-4992-be47-9034e3ff8f2c,Water Conservation Specialist,Gaming & Esports,2026-04-22T02:52:32.496342+00:00,"Bachelor's degree in environmental science, engineering, or related field preferred; certification in water management or conservation is valuable but not always required."
12,bachelor s degree environmental science engineering related field,47912918-1088-4d3b-90c4-eaea910a96a3,Environmental Compliance Manager,Environment & Sustainability,2026-04-22T02:52:33.86077+00:00,"Bachelor's degree in environmental science, engineering, or related field; EPA or state environmental certification often required; some positions prefer 1-2 years of related experience."
12,bachelor s degree environmental science engineering related field,47ef5152-12c3-404a-825e-0d37d82426c2,Renewable Energy Consultant,Environment & Sustainability,2026-04-22T02:52:30.082186+00:00,"A bachelor's degree in environmental science, engineering, or related field is common; professional certifications like LEED or renewable energy credentials strengthen prospects."
12,bachelor s degree environmental science engineering related field,6fa57b05-a43e-42a5-87e0-5909cc283cdd,Environmental Compliance Auditor,Environment & Sustainability,2026-04-22T02:52:30.082186+00:00,"A bachelor's degree in environmental science, engineering, or related field is typical; EPA certification and knowledge of environmental regulations are essential."
12,bachelor s degree environmental science engineering related field,7cdfd7b5-71c7-4723-a01b-2b72495ee69d,Renewable Energy Permit Specialist,Environment & Sustainability,2026-05-05T01:53:15.55116+00:00,"Bachelor's degree in environmental science, engineering, or related field preferred; knowledge of environmental regulations and permitting processes is essential."
12,bachelor s degree environmental science engineering related field,84fd260a-5a14-4221-a1d5-8587bef77214,Lifecycle Assessment Analyst,Environment & Sustainability,2026-07-20T03:41:24.76218+00:00,"Bachelor's degree in environmental science, engineering, or related field; knowledge of ISO 14040 LCA standards and software tools like SimaPro or GaBi is typically required."
12,bachelor s degree environmental science engineering related field,a6ae196b-cad0-4d18-836c-a6fab9f19a3e,Environmental Remediation Entrepreneur,Environment & Sustainability,2026-06-22T03:27:43.52135+00:00,"Bachelor's degree in environmental science, engineering, or related field; state licensing as Environmental Consultant or PE may be required depending on location and scope of work."
12,bachelor s degree environmental science engineering related field,babc994f-6b28-490d-82c1-afb8981e2c3a,Renewable Energy Compliance Officer,Environment & Sustainability,2026-04-22T02:52:33.295118+00:00,"A bachelor's degree in environmental science, engineering, or related field plus knowledge of renewable energy regulations and compliance standards; certifications like NABCEP or relevant environmental compliance credentials are advantageous."
12,bachelor s degree environmental science engineering related field,c7c9cf2d-1b94-4533-8730-fde39346ebac,Green Building Analyst,Environment & Sustainability,2026-06-28T04:21:37.297111+00:00,"A bachelor's degree in environmental science, engineering, or related field is preferred, along with LEED or similar green building certification."
12,bachelor s degree environmental science engineering related field,e21f933d-ef9b-43b6-8570-189b0f983a35,Environmental Impact Auditor,Environment & Sustainability,2026-04-22T03:23:51.92194+00:00,"Bachelor's degree in environmental science, engineering, or related field; some positions require EPA certification or state environmental auditing credentials."
12,bachelor s degree environmental science engineering related field,f09972ff-c290-4520-9761-6b63eca0888b,Environmental Compliance Specialist,Environment & Sustainability,2026-04-22T02:52:34.05043+00:00,"A bachelor's degree in environmental science, engineering, or related field is typical; some positions accept high school diploma plus certification courses in environmental regulations and auditing."
12,bachelor s degree environmental science engineering related field,f6b8ae71-8ec8-47fb-9176-d4a137580800,Climate Tech Project Director,Environment & Sustainability,2026-05-21T02:13:17.275754+00:00,"Bachelor's degree in environmental science, engineering, or related field plus 3-5 years of project management experience in cleantech or sustainability sectors."
12,bachelor s degree computer science software engineering related,0821c40a-3c4f-42e9-831d-830104132957,Fitness Technology Developer,Sports & Fitness,2026-05-23T02:04:13.051475+00:00,"Bachelor's degree in Computer Science, Software Engineering, or related field preferred; certifications in mobile or web development and knowledge of fitness/health APIs helpful."
12,bachelor s degree computer science software engineering related,57cb268c-e9f6-494b-8677-aae1dc7422b3,Insurance Technology Developer,Science & Research,2026-04-22T02:52:32.905098+00:00,"Bachelor's degree in computer science, software engineering, or related field; certifications in insurance technology platforms, cloud services (AWS, Azure), or relevant programming languages are beneficial."
12,bachelor s degree computer science software engineering related,6db9d411-fdc4-418c-a021-54a38a2ee119,Civic Tech Developer,Architecture & Urban Planning,2026-08-17T01:39:30.175969+00:00,"Bachelor's degree in computer science, software engineering, or related field preferred; strong portfolio demonstrating full-stack development and civic or public-interest project experience required."
12,bachelor s degree computer science software engineering related,713b84ca-84c3-4e50-8bb8-a5ffa533b243,Telemedicine Platform Engineer,Healthcare & Medicine,2026-04-22T02:52:30.082186+00:00,"Bachelor's degree in Computer Science, Software Engineering, or related field; certifications in cloud platforms (AWS, Azure, GCP) and healthcare compliance (HIPAA) are highly valued."
12,bachelor s degree computer science software engineering related,7c0939ea-4876-451b-a813-2b68a3adce36,Newsroom Developer,Science & Research,2026-04-22T02:52:33.295118+00:00,"Bachelor's degree in Computer Science, Software Engineering, or related field preferred; proficiency in web development, CMS platforms, and journalism technology stack required."
12,bachelor s degree computer science software engineering related,803cd14b-67d7-4d80-94b7-040b35b25a27,Biomedical Software Engineer,Tech & Engineering,2026-07-22T03:20:09.153966+00:00,"Bachelor's degree in computer science, software engineering, or related field; knowledge of medical device regulations (FDA, ISO standards) and programming languages like C++, Java, or Python required."
12,bachelor s degree computer science software engineering related,9783e3ff-e6e2-4f82-a513-9e5bd2750973,Digital Wallet Developer,Cybersecurity,2026-04-22T02:52:30.264317+00:00,"Bachelor's degree in Computer Science, Software Engineering, or related field; certifications in blockchain technology, fintech development, and cybersecurity are beneficial but not always required."
12,bachelor s degree computer science software engineering related,a015ff2f-3038-46dd-8ed0-375b7828a749,Virtual Fitting Room Technologist,Fashion & Beauty,2026-04-22T03:26:22.165224+00:00,"Bachelor's degree in computer science, software engineering, or related field preferred; proficiency in AR/VR platforms (Unity, Unreal Engine) and 3D modeling software is essential."
12,bachelor s degree computer science software engineering related,badc488f-46e8-45b4-b324-421718a389bc,Streaming Platform Programmer,Media & Journalism,2026-06-01T02:41:41.498726+00:00,"A bachelor's degree in computer science, software engineering, or related field is common, though bootcamp graduates and self-taught developers with strong portfolios can enter the field."
12,bachelor s degree computer science software engineering related,d955c258-2267-4fc8-b201-99d170807880,Augmented Reality Developer,Hospitality & Events,2026-04-22T02:52:34.465719+00:00,"Bachelor's degree in Computer Science, Software Engineering, or related field; proficiency in AR development platforms like Unity, Unreal Engine, or ARKit/ARCore; and knowledge of 3D modeling and programming languages such as C# or C++."
12,bachelor s degree computer science software engineering related,e7896adb-a5e8-4b50-9cc7-23d37ce9d6fa,Augmented Reality Engineer,Tech & Engineering,2026-06-16T02:46:01.215197+00:00,"A bachelor's degree in computer science, software engineering, or related field is typical; knowledge of AR platforms (Unity, Unreal Engine) and programming languages (C#, C++) is essential."
12,bachelor s degree computer science software engineering related,ee29f7e7-7f95-4e65-8248-2a8ebce1e8e3,Software Engineer (Healthcare),Tech & Engineering,2026-07-05T04:01:04.582172+00:00,"Bachelor's degree in computer science, software engineering, or related field; knowledge of healthcare compliance (HIPAA) and medical software standards is valuable."
11,bachelor s degree accounting finance related field cpa,066bd8e8-23d2-4f77-8e02-0fa070043818,Corporate Finance Controller,Business & Finance,2026-05-05T01:52:59.872284+00:00,"Bachelor's degree in accounting, finance, or related field; CPA certification and several years of accounting experience typically required for controller-level positions."
11,bachelor s degree accounting finance related field cpa,356b8664-76f3-4a2a-b352-8cc9d59c8d1d,Forensic Accountant,Cybersecurity,2026-04-22T02:52:30.082186+00:00,"Bachelor's degree in accounting, finance, or related field; CPA certification and CFE (Certified Fraud Examiner) credentials typically required or strongly preferred."
11,bachelor s degree accounting finance related field cpa,51f18706-9e7f-4fc1-89e9-1c6ef5823b51,Government Auditor,Law & Government,2026-04-22T02:52:29.646164+00:00,"Bachelor's degree in accounting, finance, or related field; CPA (Certified Public Accountant) or CIA (Certified Internal Auditor) certification typically required."
11,bachelor s degree accounting finance related field cpa,a326eb8c-52de-41cb-bde3-47db9823b07a,Forensic Auditor,Cybersecurity,2026-04-22T02:52:33.86077+00:00,"Bachelor's degree in accounting, finance, or related field; CPA (Certified Public Accountant) or CFE (Certified Fraud Examiner) certification typically required."
11,bachelor s degree accounting finance related field cpa,be8f01a6-91cc-4bc8-9caa-c54fa6e3f2fb,Grant Compliance Auditor,Business & Finance,2026-05-03T01:52:46.448264+00:00,"Bachelor's degree in accounting, finance, or related field; CPA certification or auditing certifications (CIA, CGAP) typically required."
11,bachelor s degree accounting finance related field cpa,bf9e6bc5-7145-4e57-9601-71d8a05cb195,Tax Auditor,Law & Government,2026-05-30T02:04:01.018767+00:00,"Bachelor's degree in accounting, finance, or related field; CPA certification strongly preferred; knowledge of tax law and accounting principles essential."
11,bachelor s degree accounting finance related field cpa,d5a45653-0840-4b23-aa4f-9532b5574509,Compliance Auditor (Government),Law & Government,2026-04-24T06:32:51.683193+00:00,"Bachelor's degree in accounting, finance, or related field; CPA or CIA certification preferred; some positions require background clearance."
11,bachelor s degree accounting finance related field cpa,d72ff313-bb48-49b8-8758-d0ba48184097,Compliance Auditor (Financial),Law & Government,2026-04-22T02:52:30.47108+00:00,"Bachelor's degree in accounting, finance, or related field with CPA, CIA, or CISA certification required or strongly preferred."
11,bachelor s degree accounting finance related field cpa,f6a6738d-fc60-43d7-9da5-081b36a3c2d3,Tax Consultant,Law & Government,2026-04-22T02:52:31.660242+00:00,"Bachelor's degree in accounting, finance, or related field; CPA (Certified Public Accountant) certification required or strongly preferred; additional certifications such as EA (Enrolled Agent) or CTc (Certified Tax Counselor) may be beneficial."
11,bachelor s degree accounting finance related field cpa,fa43e888-2e83-403d-8981-64672fac2b9e,Financial Examiner,Hospitality & Events,2026-04-22T02:52:29.856816+00:00,"Bachelor's degree in accounting, finance, or related field; CPA certification and banking/finance experience typically required."
11,bachelor s degree accounting finance related field cpa,fe4a7af5-769b-4898-91ee-0ed15dad9057,Forensic Valuation Analyst,Cybersecurity,2026-04-22T02:52:31.660242+00:00,"Bachelor's degree in accounting, finance, or related field; CPA or CFE (Certified Fraud Examiner) certification typically required; forensic accounting coursework and 2-3 years of accounting experience recommended."
11,earn bachelor s degree complete law school jd,176faa89-171e-4657-a319-c520d0b3a320,Environmental Compliance Attorney,Law & Government,2026-04-24T06:31:26.108311+00:00,"Earn a bachelor's degree, complete law school (JD), and pass the bar exam in your state; additional coursework in environmental law is beneficial."
11,earn bachelor s degree complete law school jd,28be90fb-616a-4a0c-82f8-b71287440eb6,Patent Lawyer,Law & Government,2026-04-22T02:52:33.295118+00:00,"Earn a bachelor's degree, complete law school (JD), pass the bar exam, and often complete patent law specialization or technical background in STEM fields."
11,earn bachelor s degree complete law school jd,33639ecc-08b5-4f89-b138-eafe9edc1e45,Corporate Tax Attorney,Law & Government,2026-04-22T02:52:29.206458+00:00,"Earn a bachelor's degree, complete law school (JD), and pass the bar exam in your state; many pursue additional tax certifications or LLM in tax law."
11,earn bachelor s degree complete law school jd,584d1946-a2b1-4819-883d-a351ae7960a9,Prosecutor,Gaming & Esports,2026-04-22T02:52:33.86077+00:00,"Earn a bachelor's degree, complete law school (JD), and pass your state's bar exam to become a licensed attorney."
11,earn bachelor s degree complete law school jd,69664e1a-c9ee-4624-8d01-c7553efa1dc6,Securities Regulation Lawyer,Law & Government,2026-06-30T04:08:56.851372+00:00,"Earn a bachelor's degree, complete law school (JD), pass the bar exam, and pursue specialization in securities law through coursework or internships."
11,earn bachelor s degree complete law school jd,6b90ba7b-bdd1-4f13-97e6-bb1fe3b9bdc4,Patent Attorney,Law & Government,2026-04-22T02:52:30.655222+00:00,"Earn a bachelor's degree, complete law school (JD), pass the bar exam, and obtain a patent agent registration from the USPTO (requires technical background in engineering or science)."
11,earn bachelor s degree complete law school jd,9d885ed9-45d1-4784-8747-3d3ef70122c1,Animal Welfare Attorney,Law & Government,2026-06-01T02:39:57.578915+00:00,"Earn a bachelor's degree, complete law school (JD), pass the bar exam, and gain experience in animal law through internships or nonprofit work."
11,earn bachelor s degree complete law school jd,bcf1129e-1a52-4cf2-aad1-4346dc57f5a3,Healthcare Policy Attorney,Law & Government,2026-07-12T03:30:19.035751+00:00,"Earn a bachelor's degree, complete law school (JD), and pass your state's bar exam; policy expertise gained through internships or specialized coursework in healthcare law."
11,earn bachelor s degree complete law school jd,c24c2834-e216-4cd4-839b-36462d124a9e,Real Estate Litigation Attorney,Law & Government,2026-06-10T02:17:06.237128+00:00,"Earn a bachelor's degree, complete law school (JD), and pass your state's bar exam; many positions require 2-3 years of litigation experience."
11,earn bachelor s degree complete law school jd,e41b629e-b80c-4bcb-a1d9-2f06cc950b58,International Law Specialist,Law & Government,2026-07-24T03:20:49.418617+00:00,"Earn a bachelor's degree, complete law school (JD), pass the bar exam, and consider specialized certifications in international law or diplomacy."
11,earn bachelor s degree complete law school jd,f50858a3-01ea-4706-95e7-513e63772d85,Entertainment Attorney,Law & Government,2026-04-22T02:52:29.422718+00:00,"Earn a bachelor's degree, complete law school (JD), pass the bar exam, and develop expertise in entertainment law through internships or specialized practice areas."
11,bachelor s degree life sciences chemistry related field,1965d601-1415-4e14-a748-cdc8b41e9da6,Regulatory Affairs Specialist (Science),Science & Research,2026-06-02T02:37:59.737126+00:00,"Bachelor's degree in life sciences, chemistry, or related field required; many positions prefer or require advanced degree or regulatory certification (such as RAC)."
11,bachelor s degree life sciences chemistry related field,1bad8f9a-7fdf-4e38-8767-5d2562cdf6c7,Research Protocol Specialist,Science & Research,2026-05-04T01:54:25.781573+00:00,"Bachelor's degree in life sciences, chemistry, or related field; many positions prefer master's degree and knowledge of regulatory guidelines like FDA or ICH standards."
11,bachelor s degree life sciences chemistry related field,274e847d-3593-4777-9a37-c6a1ade720ef,Medical Writer (Clinical Trials),Healthcare & Medicine,2026-06-11T02:38:06.570155+00:00,"Bachelor's degree in life sciences, chemistry, or related field required; many positions prefer or require a master's degree and knowledge of regulatory guidelines (FDA, ICH)."
11,bachelor s degree life sciences chemistry related field,340cb3cf-627f-41b0-ba47-eaf667d3e87c,Regulatory Affairs Manager (FDA),Law & Government,2026-06-26T04:13:47.102994+00:00,"Bachelor's degree in life sciences, chemistry, or related field required; advanced degree and FDA regulatory certifications (RAC) strongly preferred."
11,bachelor s degree life sciences chemistry related field,4f85f31f-2f57-4ceb-a754-90fa6467df9b,Medical Writer,Science & Research,2026-06-06T02:07:44.813897+00:00,"Bachelor's degree in life sciences, chemistry, or related field required; most positions prefer advanced degree (Master's or PhD) and 2+ years of scientific writing experience."
11,bachelor s degree life sciences chemistry related field,72ea164a-f822-47b4-99cd-c6e373c05af7,Regulatory Affairs Specialist (FDA),Law & Government,2026-07-24T03:20:55.816725+00:00,"Bachelor's degree in life sciences, chemistry, or related field; many positions prefer or require regulatory affairs certification (RAC) and 2+ years of industry experience."
11,bachelor s degree life sciences chemistry related field,85336afb-8674-42fd-80f8-7f5706e8f03b,Clinical Trial Protocol Developer,Science & Research,2026-07-05T04:01:20.645336+00:00,"Bachelor's degree in life sciences, chemistry, or related field required; advanced degree and regulatory certifications (like ACRP or SOCRA) strongly preferred."
11,bachelor s degree life sciences chemistry related field,9607ced2-66d9-4717-ab64-098c5b8d9994,Research Compliance Officer,Science & Research,2026-06-27T04:00:24.215349+00:00,"Bachelor's degree in life sciences, chemistry, or related field required; many positions prefer graduate credentials or compliance certifications (ACRP, SOCRA)."
11,bachelor s degree life sciences chemistry related field,97ed58de-68e9-402f-878e-b696f8ee404b,Regulatory Affairs Specialist (Biotech),Science & Research,2026-05-28T02:03:47.62668+00:00,"Bachelor's degree in life sciences, chemistry, or related field required; many positions prefer or require advanced degree (MS/PhD) and FDA or regulatory certification experience."
11,bachelor s degree life sciences chemistry related field,c6c2db88-7d7e-4c2e-ab4f-36c76816030a,FDA Regulatory Affairs Specialist,Law & Government,2026-06-22T03:26:58.365342+00:00,"Bachelor's degree in life sciences, chemistry, or related field; many positions require advanced degree or professional certification in regulatory affairs."
11,bachelor s degree life sciences chemistry related field,f5f07eec-33be-4c1b-a574-2448e6be1c8a,Laboratory Operations Manager,Science & Research,2026-07-11T03:19:17.329885+00:00,"Bachelor's degree in life sciences, chemistry, or related field is common; some positions accept high school diploma with relevant lab experience and certifications in safety protocols."
11,bachelor s degree nonprofit management social work public,1c794123-189a-455b-8fd7-03b99485d018,Social Justice Program Director,Gaming & Esports,2026-04-22T02:52:31.392704+00:00,"Bachelor's degree in nonprofit management, social work, public policy, or related field preferred; relevant volunteer or internship experience in social impact roles can substitute for some positions."
